age	F	A	E	B	H	C	D	I	G
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
63.564635	0.00310406193458594	3.84551148225468e-06	0.00305787056367432	4.64161447459987e-06	0.00234444745998608	0.0782767306889353	0.913132215031315	4.87125956854559e-06	7.12094641614475e-05
52.925768	0.0109286200417537	7.29735560194851e-05	0.0148188545581072	7.33674321503132e-05	0.0125338949199722	0.106530500347947	0.853426925539318	0.000126719554627697	0.0014881503131524
29.071937	0.00667816353514267	2.30737647877523e-05	0.0099642595685456	3.44878218510787e-05	0.00793035977731384	0.0980753068893529	0.876518024356297	5.70327070285317e-05	0.000719245650661099
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
50.949797	0.00263835421016005	2.87682672233819e-06	0.00273250730688935	3.96311760612388e-06	0.00206567501739735	0.0754284996520529	0.91706823729993	3.78844815588031e-06	5.59422407794016e-05
42.284713	0.00307056089074461	4.38622129436327e-06	0.00369593180236604	6.34794711203897e-06	0.0028861851078636	0.0770329478079333	0.913195648573417	7.33194154488519e-06	0.000100567153792624
37.733068	0.00500355949895616	1.28448155880306e-05	0.00669380306193459	1.88587334725122e-05	0.00518581071677105	0.089733235908142	0.893006006958942	2.42289491997215e-05	0.000321651356993737
0	0	0	0	0	0	0	0	0	0
24.651813	0.00229542240779402	2.5421016005567e-06	0.00346518649965205	5.9088378566458e-06	0.00251754279749478	0.0746835031315239	0.916932783576895	6.21294363256786e-06	9.07146833681281e-05
15.409847	0.00104077383437718	5.33054975643703e-07	0.00209392832289492	2.26235212247739e-06	0.00144959707724426	0.060866891440501	0.934509240779402	2.25400139178845e-06	3.43959638135003e-05
0	0	0	0	0	0	0	0	0	0
6.922402	0.000197991649269311	9.74251913709115e-09	0.000833391788448156	2.44954766875434e-07	0.000544258176757133	0.0364768037578288	0.961941169102296	3.65344467640918e-07	5.61308281141266e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
36.755647	0.00976806610995128	5.53973556019485e-05	0.0143666005567154	6.68851774530271e-05	0.0119131983298539	0.105622914405011	0.856635092553932	0.000122164231036883	0.00144967710508003
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
78.974438	0.0145681760612387	0.000169916492693111	0.0221595574112735	0.000154613778705637	0.0194755052192067	0.111488014613779	0.828541692414754	0.000287434237995824	0.00315507585247042
50.68867	0.00740571955462769	3.1597773138483e-05	0.0099413437717467	3.84683368128045e-05	0.00800619902574808	0.0975149770354907	0.876324616562282	5.46047320807237e-05	0.000682436325678497
34.353552	0.0025943959638135	2.76826722338203e-06	0.00287956437021573	4.57132915796799e-06	0.00211423729993041	0.0769961983298539	0.9153411203897	4.13848295059151e-06	6.28629088378567e-05
20.524109	0.0032138093249826	5.00556715379263e-06	0.00540580723729994	1.14704244954767e-05	0.0040362400835073	0.0831465212247738	0.903944028531663	1.61266527487821e-05	0.000220976339596381
0	0	0	0	0	0	0	0	0	0
1.054951	2.31732776617954e-07	0	2.24022268615171e-05	0	1.34961725817676e-05	0.0022383409881698	0.997725470424496	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
24.001106	0.00467104801670146	1.07362560890745e-05	0.0073145260960334	1.9750173973556e-05	0.00563093389004872	0.0907888726513569	0.891137387613082	3.00445372303409e-05	0.000396684759916492
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
13.287822	0.000708493389004871	2.58176757132915e-07	0.00162680723729993	1.39109255393181e-06	0.00110652957550452	0.054412754349339	0.94212134098817	1.36116910229645e-06	2.09700765483646e-05
5.84937	0.000117931106471816	0	0.000610331245650661	6.26304801670145e-08	0.000393136395267919	0.0303627425191371	0.968512435629784	1.89979123173277e-07	3.0285316631872e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
94.759233	0.0129262713987474	0.000134530271398747	0.0210035671537926	0.000109902574808629	0.019595987473904	0.106329784968685	0.836822862212943	0.000262348643006263	0.00281475852470425
79.544517	0.0167307306889353	0.000240538622129436	0.026592900487126	0.000202231732776618	0.0241681370911621	0.114034945720251	0.813064647181629	0.000427884481558802	0.0045380027835769
0	0	0	0	0	0	0	0	0	0
46.698869	0.0134746868475992	0.000126212247738344	0.0205425059151009	0.000128880306193459	0.0177339505915101	0.11152802644398	0.833339931802367	0.000257466945024356	0.00286832428670842
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
99.152062	0.0086920292275574	6.09171885873348e-05	0.0139275601948504	6.48761308281141e-05	0.012357816979819	0.0971852915796799	0.866437527487822	0.000103217814892136	0.00117072720946416
87.410233	0.00637440570633264	1.82025052192067e-05	0.00815804314544189	9.98190675017397e-06	0.00803197842727905	0.0861867773138483	0.89059827348643	5.10417536534449e-05	0.000571217814892137
82.46296	0.0224092463465553	0.000671037578288099	0.044333260960334	0.00056798121085595	0.0411749116214336	0.117854505219207	0.75926357341684	0.00127974112734864	0.0124457313848295
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
66.583497	0.0144566270006959	0.000154107167710508	0.0211984516353514	0.000137600556715379	0.0186921858037578	0.111778958246347	0.830366745302715	0.000267081419624217	0.00294824913013222
0	0	0	0	0	0	0	0	0	0
36.586147	0.00970114822546972	5.44836464857342e-05	0.0142654008350731	6.60473208072373e-05	0.0118198093249826	0.105490389004871	0.857052128740432	0.000120372303409882	0.00143022199025748
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
150.380775	0.0824591384829506	0.00200888239387613	0.0191681176061239	0.000512322199025749	0.0294243569937369	0.173635105080028	0.688749362560891	0.000995372303409882	0.00304734864300626
0	0	0	0	0	0	0	0	0	0
137.428719	0.137251739039666	0.00313785386221295	0.0126063876130828	0.000897020876826722	0.0330485935977731	0.256404597773138	0.552987528183716	0.00153677313848295	0.00212950661099513
69.667096	0.0169580695894224	0.000244293667362561	0.0264480981210856	0.000213599860821155	0.0235963409881698	0.114848246346555	0.812694281141267	0.000428267223382046	0.00456880167014614
0	0	0	0	0	0	0	0	0	0
27.573854	0.00607561586638831	1.87571329157968e-05	0.00915712943632568	2.96151704940849e-05	0.00722081071677105	0.0961552199025749	0.880683455810716	4.78580375782881e-05	0.000611492693110647
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
118.171611	0.226966295059151	0.0105489039665971	0.00676800904662491	0.00433865414057064	0.0592232588726514	0.3585223493389	0.32462651565762	0.00718378218510786	0.00182224147529576
110.056806	0.351157059151009	0.0550833813500347	0.00223398399443285	0.024105276270007	0.0471304989561587	0.352916234516354	0.113245002087683	0.0534473514265832	0.00068121503131524
98.262243	0.35648371677105	0.0776902748782185	0.00011351704940849	0.0275729081419624	0.0012079826026444	0.50089731802366	0.0320379304105776	0.00397529645093946	2.10828114126653e-05
91.207313	0.361530646485734	0.409982905358386	0	0.100874387613083	1.55935977731385e-05	0.121010736951983	2.56805845511482e-05	0.00655989839944328	7.09812108559498e-08
62.338872	0.297279187891441	0.545366198329854	0	0.0641637787056367	7.29227557411274e-06	0.0825562393876131	7.39387613082811e-06	0.0106198768267223	6.95894224077939e-09
54.739868	0.213105581767571	0.524624958942241	1.87891440501044e-08	0.0897625010438412	0.000231498956158664	0.077373549756437	2.1098121085595e-05	0.0948775859429365	3.06889352818371e-06
0	0	0	0	0	0	0	0	0	0
49.305378	0.168899394572025	0.389411187891441	2.15309672929715e-06	0.0317346945024356	0.00128519972164231	0.0387630153096729	6.86019485038275e-05	0.369816189979123	1.9553235908142e-05
30.633583	0.345413519137091	0.55137344815588	0	0.0304981461377871	8.44815588030621e-07	0.0715068719554627	2.04801670146138e-06	0.0012050173973556	0
0	0	0	0	0	0	0	0	0	0
29.188989	0.365675301322199	0.474616801670146	0	0.049298993736952	7.01183020180933e-06	0.108061042449548	1.80410577592206e-05	0.00232269589422408	2.22686151704941e-08
2.365352	0.00840266597077243	0.723632163535143	0	0.254551002087683	5.19832985386221e-07	0.0133700097425191	0	4.36082115518441e-05	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
20.181625	0.457367178844816	0.413104297146834	0	0.0182338100208768	1.14126652748782e-07	0.111051004175365	1.59220598469033e-06	0.000241955462769659	0
17.023864	0.442382135699374	0.120685204592902	1.1134307585247e-08	0.0740271718858733	7.30549756437022e-06	0.362555441196938	0.000103191370911621	0.00023931732776618	6.26304801670145e-09
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
14.182143	0.126797849686848	0.850409938065414	0	0.00921320111343076	2.32428670842032e-07	0.0122710410577592	1.25956854558107e-07	0.00130751426583159	0
0	0	0	0	0	0	0	0	0	0
9.978774	0.119362511482255	0.857323065414058	0	0.0108153006263048	4.47459986082114e-07	0.0106630431454419	9.53375086986776e-08	0.00183538622129436	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
49.498018	0.325991924843424	0.479401505219207	0	0.0870125351426584	2.95824634655532e-06	0.106305323590814	4.22407794015309e-06	0.00128148086290884	0
47.974358	0.313173533054975	0.412741185107863	0	0.128366882393876	1.54140570633264e-06	0.145216705636743	2.60403618649966e-06	0.000497519832985386	0
47.321507	0.460198071677105	0.331968312456506	0	0.0582913472512178	9.69380654140571e-06	0.146676915796799	4.04669450243563e-05	0.00281510438413361	3.4098816979819e-08
40.679101	0.458109013917884	0.286588455114823	0	0.068182046624913	3.2491301322199e-06	0.186295441892832	1.85462769659012e-05	0.00080315866388309	6.95894224077939e-10
39.013475	0.591975654140571	0.198097986082115	8.37160751565766e-07	0.0272229819067502	1.63785664578984e-05	0.178984881697982	0.000254430758524704	0.00344651774530272	1.8232428670842e-07
0	0	0	0	0	0	0	0	0	0
15.289519	0.185885454418928	0.759865997216423	0	0.0234426172581767	2.61099512874044e-06	0.0269427877522616	1.31036882393877e-06	0.00385909116214335	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
6.555276	0.000991381350034795	0.0209495553235908	0	0.945156998608211	1.86576200417536e-05	0.0328787703549061	4.78775226165622e-07	3.99512874043146e-06	5.56715379262351e-09
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
27.764828	0.0483164050104384	0.165277016701462	1.89283228949199e-07	0.684465258872652	0.000265009742519137	0.101002204592902	4.97070285316632e-05	0.000617892832289492	6.20111343075854e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
12.03323	0.0314521774530271	0.864201778705636	0	0.0368024356297843	1.49582463465553e-05	0.0124554411969381	0	0.0550731287404314	0
11.98377	0.0220785553235908	0.474531075156576	3.89700765483646e-08	0.141510341684064	0.00691757272094642	0.0193244926931106	1.01106471816284e-05	0.33559634098817	3.1366040361865e-05
0	0	0	0	0	0	0	0	0	0
3.620719	0.000127853166318719	0.00704827835768963	0	0.977739053583855	5.73416840640223e-06	0.0150786096033403	1.39178844815588e-09	3.2428670842032e-07	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
86.174157	0.335811989561587	0.356746668058455	2.4008350730689e-06	0.144402389700765	0.000191707724425887	0.146034814196242	0.000304883089770355	0.0164997306889353	5.3437717466945e-06
42.51333	0.322453203897008	0.469686615170494	2.42171189979123e-07	0.0884469874739039	8.1821155184412e-05	0.103498400835073	7.7633263743911e-05	0.0157537717466945	1.14405010438414e-06
8.979071	0.105215259568546	0.876195079331942	0	0.00884788100208767	2.63048016701461e-07	0.00822489144050104	3.06193458594293e-08	0.00151642727905358	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
47.342033	0.286422627000696	0.504426371607516	0	0.1144089638135	1.06910229645094e-05	0.0905105462769659	1.04878218510786e-05	0.00421021572720947	1.46137787056367e-08
44.41251	0.260497270702853	0.461773988865692	2.01809324982602e-08	0.162590560890745	5.48942240779402e-05	0.1079144217119	4.80396659707725e-05	0.0071199248434238	6.81976339596382e-07
30.666685	0.176844320111343	0.441959647181629	7.37647877522616e-08	0.258639240083507	0.000110686847599165	0.117910871259569	5.26924147529575e-05	0.00448025191370911	2.02087682672234e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
48.674599	0.00624857828810021	2.01767571329159e-05	0.0076897397355602	2.47251217814892e-05	0.00605698121085595	0.0940427000695894	0.885464029227557	3.21565762004174e-05	0.000420877522616562
33.630587	0.00357864091858038	6.45929018789144e-06	0.00495649895615866	1.13152400835073e-05	0.0037356791927627	0.0826020034794712	0.904916652052888	1.30605427974947e-05	0.000179628392484342
23.113794	0.0013953611691023	8.28114126652755e-07	0.0019572282533055	2.1391788448156e-06	0.00141447877522617	0.0659412783576896	0.92925642519137	1.97703549060543e-06	3.01864996520529e-05
18.95653	0.00284937299930411	3.90883785664579e-06	0.00494448503827418	9.73068893528182e-06	0.00366013917884482	0.0807802296450939	0.907552769659013	1.34210160055671e-05	0.000185880306193459
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
11.299516	0.000801062630480166	3.10368823938761e-07	0.00202036256089075	1.88517745302715e-06	0.00138910438413361	0.0571712707028532	0.938581444676409	2.14335421016006e-06	3.22922755741128e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
89.703502	0.129226128044537	0.0410430006958942	0.023469605427975	0.018598214335421	0.284626869171886	0.179758168406402	0.0873272992345163	0.192629629784273	0.0433210626304801
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
157.027768	0.0380492087682672	0.0029465490605428	0.0437060946416145	0.00199579679888657	0.0441130306193459	0.127888912317328	0.727073394572025	0.00170038482950592	0.0125266610995129
97.288189	0.0786453528183716	0.00642117466945024	0.0189572150313152	0.00814853305497565	0.025524798190675	0.215629251913709	0.641915594989562	0.00145324008350731	0.00330485455810717
62.804806	0.0175018656924148	0.000271684064022269	0.0285876276965901	0.000243528879610299	0.0255632533054976	0.115499448851775	0.806442104384134	0.000512043841336117	0.00537840640222686
7.652116	0.000267157272094642	2.36604036186499e-08	0.00100147529575504	4.50939457202504e-07	0.000659995824634655	0.0403952971468337	0.957666892136396	5.23312456506611e-07	8.06054279749478e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
43.202287	0.149453574808629	0.039509534446764	0.00122504871259568	0.11873317954071	0.0110636931106472	0.560718480167015	0.116088694502436	0.00266174530271399	0.000546025052192067
15.463165	0.0129630570633264	0.0266425984690327	0	0.753178858037578	2.26040361864997e-05	0.207160517049408	2.29659011830202e-05	9.34377174669449e-06	3.20111343075852e-08
7.449123	0.000564405010438414	0.0154684411969381	0	0.957127359081419	1.32435629784273e-05	0.0268241162143354	2.56089074460681e-07	2.06402226861517e-06	0
0	0	0	0	0	0	0	0	0	0
3.378191	6.79471120389701e-06	0.00142941962421712	0	0.993862773834377	8.09324982602648e-07	0.00470012317327765	0	1.39178844815588e-09	0
2.823858	5.01043841336117e-05	0.00431378357689631	0	0.985420540013917	3.40361864996521e-06	0.0102119575504523	0	4.73208072372999e-08	0
0.053084	0	1.67223382045929e-06	0	0.999992583855258	0	5.71746694502435e-06	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
8.355431	0.025458844815588	0.0134553903966597	1.3848295059151e-07	0.434170852470424	0.000186456506610995	0.52627293736952	0.000446567153792623	8.10855949895616e-06	4.82254697286011e-07
0	0	0	0	0	0	0	0	0	0
0.74171	0.000180151009046625	1.63423799582463e-05	1.51704940848991e-07	0.0458582985386221	0.00287698886569241	0.907519775226165	0.0435473855254001	4.75295755045232e-07	1.57272094641614e-07
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
56.278067	0.0991293333333333	0.00103111899791232	0.00924127209464162	0.000681581071677106	0.00941799373695198	0.280861634655532	0.598889368823939	0.000111438413361169	0.000636287404314545
35.677093	0.237322233124565	0.00598150313152401	0.0028760055671538	0.00873210229645094	0.00402453653444677	0.514394562978427	0.225793943632568	0.000746169798190675	0.000128934585942937
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
9.51047	0.000499692414752958	1.28044537230341e-07	0.00148520180932498	1.05497564370216e-06	0.00100078009742519	0.04950272651357	0.947491585247043	1.15240083507307e-06	1.75956854558107e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
182.144166	0.0132893583855254	0.000135528879610299	0.0169506471816284	5.10368823938762e-05	0.0162272588726514	0.0994713521224773	0.851687249130132	0.000183732776617954	0.00200379819067502
158.455	0.0176937543493389	1.13959638135003e-05	0.000562244954766876	9.22059846903277e-07	0.000459924147529576	0.0953238371607516	0.885944917188586	1.83716075156576e-07	2.72164231036883e-06
153.254367	0.0170581642310369	8.84203201113431e-05	0.00495431384829506	1.80292275574113e-05	0.0052394279749478	0.103164597077244	0.869240365344468	2.77439109255392e-05	0.000208860821155184
141.837343	0.0279308065414057	0.000141314544189283	0.00507420111343076	3.79860821155184e-05	0.00628712108559499	0.137022575504523	0.823240232428671	4.32762700069592e-05	0.000222374391092554
127.074947	0.0154963966597077	0.000247741127348643	0.0303306624913013	0.0001865664578984	0.029832341684064	0.108785798190675	0.808515355601949	0.000594986778009742	0.00601016562282534
110.455119	0.0224156109951287	0.000699423103688239	0.0444066875434934	0.00059073556019485	0.0417069046624913	0.117688395963814	0.758857339596381	0.00128071259568546	0.0123542032011134
49.528445	0.00338945511482254	7.03549060542798e-06	0.00490261447459986	1.19498956158664e-05	0.00641943284620738	0.0783153841336117	0.906717730688935	3.10730688935281e-05	0.000205263743910926
0	0	0	0	0	0	0	0	0	0
42.543305	0.00197977313848295	2.58663883089769e-06	0.00286256506610995	5.42867084203202e-06	0.0140753743910926	0.0664420842032011	0.91437042658316	6.83333333333334e-05	0.000193322199025748
0	0	0	0	0	0	0	0	0	0
39.155406	0.00259141753653444	9.1148225469729e-06	0.00537393249826027	1.60424495476687e-05	0.0605955998608211	0.0678095288796103	0.86186376757133	0.000475009742519137	0.00126549617258177
34.714044	0.00356351983298539	8.11252609603342e-05	0.0172164210160056	8.14815588030618e-05	0.239116196938065	0.0581260835073069	0.668985622825331	0.0031105518441197	0.00971900000000001
0	0	0	0	0	0	0	0	0	0
30.394689	0.00462959151009046	0.00116265762004176	0.041510851078636	0.00136600626304802	0.604334220598469	0.031426074460682	0.242345295059151	0.0164197675713292	0.0568055762004175
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
15.366874	0.000796770354906055	3.06889352818371e-07	0.00158002226861517	1.44676409185805e-06	0.00108049199721642	0.0564640473208072	0.940055970772442	1.25469728601253e-06	1.95873347251218e-05
9.3279	0.000473202505219206	1.10647181628392e-07	0.00143429018789144	9.90953375086993e-07	0.000964423799582463	0.0486616715379262	0.948447712595685	1.07654836464857e-06	1.64335421016005e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
129.112894	0.0974596381350035	0.00261751913709116	0.00721125887265136	0.00188751426583159	0.0158348288100209	0.231765180236604	0.642069207376479	0.000478670842032011	0.000676167014613779
112.772732	0.264797652748782	0.0654693667362561	0.00907120459290187	0.0656985511482254	0.0412763215031315	0.258166345163535	0.277277269311065	0.0152960041753653	0.00294726652748782
93.01076	0.213045848990953	0.0824842324286708	0.00582900626304801	0.121145959638135	0.0241778622129436	0.405163489213639	0.132284494084899	0.012502099512874	0.00336700904662492
24.481586	0.00943693528183717	0.0712703173277661	0	0.854641631176061	4.04349338900487e-05	0.0645564627696591	4.37926235212248e-06	4.96513569937369e-05	1.53096729297147e-07
16.651106	0.0155366297842728	0.0920996318719554	6.95894224077939e-10	0.815479568545581	0.00011021155184412	0.0766419568545581	1.16332637439109e-05	0.000119127348643006	1.12247738343772e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
12.257202	0.00477583716075156	0.048817288796103	0	0.891180651356994	4.85504523312457e-05	0.0551483987473905	3.05080027835768e-06	2.59888656924147e-05	2.08768267223382e-07
0	0	0	0	0	0	0	0	0	0
2.883565	5.60396659707724e-05	0.00457242379958246	0	0.984661230340988	3.62769659011831e-06	0.0107064871259568	0	6.47181628392484e-08	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
40.648114	0.280936151009046	0.0182720842032011	0.00104978844815588	0.00928069241475296	0.0569838886569241	0.482561894224078	0.0992228114126653	0.050823972164231	0.000868712595685456
0	0	0	0	0	0	0	0	0	0
16.497889	0.539576551148226	0.173229039665971	1.33054975643703e-06	0.00308953166318719	0.000402672929714684	0.0548931391788448	9.5830201809325e-05	0.22870949269311	2.38970076548364e-06
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
99.479532	0.00861336325678498	3.78622129436326e-05	0.00657361099512874	3.67209464161448e-05	0.0055732776617954	0.10172381210856	0.877119910229645	2.45254001391788e-05	0.00029689770354906
43.714308	0.043643034098817	0.000270988169798191	0.00364509185803758	0.00168379610299235	0.00397206750173974	0.349762639526792	0.596842011134308	5.41482254697286e-05	0.000126183020180932
35.533587	0.00741942588726514	2.96917188587335e-05	0.0106834384133612	3.99993041057759e-05	0.00857382324286708	0.0995322108559498	0.872836141962422	6.57195546276966e-05	0.000819510786360473
9.506903	3.70563674321503e-05	0	8.86054279749478e-05	0	5.82505219206681e-05	0.0270405400139179	0.972775368823939	1.39178844815588e-09	6.40222686151704e-08
0	0	0	0	0	0	0	0	0	0
9.393209	0.000482591510090466	1.1482254697286e-07	0.00145241962421712	1.01670146137788e-06	0.000977370911621432	0.0489638274182325	0.948104638830898	1.10786360473208e-06	1.68420320111343e-05
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
92.310455	0.0104484217118998	5.57390396659708e-05	0.00838931732776618	6.64474599860821e-05	0.00704701461377871	0.110116691022964	0.863347361169102	4.06325678496869e-05	0.000488345859429367
78.225239	0.00410147042449548	5.41475295755048e-06	0.00353542310368824	3.43284620737648e-06	0.0032461447459986	0.0799630160055671	0.90902633263744	8.96729297146833e-06	0.000109687543493389
67.694724	0.0116582720946416	8.96945024356298e-05	0.0167953215031315	7.76144745998609e-05	0.0150191718858733	0.105845971468337	0.848468633263744	0.000168154488517745	0.0018771906750174
50.611483	0.014789652052888	0.000163764787752262	0.0230718455114823	0.000159974251913709	0.0201721774530271	0.113080551148225	0.824655214335421	0.000328010438413361	0.00357882602644398
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
72.705253	0.021025844815588	0.00036794711203897	0.0263707759220598	0.000311446068197634	0.0236664001391789	0.124002423103688	0.799227354210159	0.000436957550452331	0.00459086499652053
29.019844	0.00722229575504523	1.75922059846904e-06	0.000472793319415449	1.01725817675713e-05	0.000436933890048713	0.260386392484342	0.731466967988866	2.03897007654836e-07	2.32011134307585e-06
26.906128	0.0802717160751566	0.00110833959638135	0.00338540848990953	0.00650464509394572	0.00382136882393876	0.532343029227557	0.372349148225469	8.80828114126653e-05	0.000128290883785665
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
22.84709	0.00423324356297843	8.78009742519137e-06	0.00674664648573417	1.70828114126653e-05	0.00515036534446765	0.0887803048016702	0.894698789839944	2.54251913709115e-05	0.00033937021572721
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
46.851326	0.0628784258872651	0.000805666666666666	0.00565253305497564	0.00377148364648573	0.00627327348643007	0.359642288100209	0.560528559498957	0.000143228949199722	0.000304539318023661
0	0	0	0	0	0	0	0	0	0
31.954181	0.00784455393180237	3.30925539318024e-05	0.0115677014613779	4.51621433542101e-05	0.00936056993736952	0.101314288796103	0.868799173973556	7.77926235212247e-05	0.000957608211551845
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
144.901854	0.0470885845511482	0.00335315170494085	0.0464567439109255	0.00209466457898399	0.0478160424495477	0.135562559498956	0.701377019485038	0.00216437508698678	0.0140868803061934
0	0	0	0	0	0	0	0	0	0
90.802137	0.0994296604036186	0.00351516562282533	0.0053099478079332	0.00407753792623521	0.0163716527487822	0.370837227557411	0.498495494780794	0.0010380577592206	0.000925231036882395
89.488679	0.216332548364648	0.0725009561586639	0.00803720180932498	0.0960390967292972	0.0288225518441197	0.397815261656228	0.16090714335421	0.0152795003479471	0.00426574669450244
0	0	0	0	0	0	0	0	0	0
4.885906	0.00601394432846208	0.291015021572721	0	0.685270540013918	2.99025748086292e-06	0.0176690598469033	1.53096729297147e-08	2.83876130828114e-05	0
2.982374	0.00880981141266529	0.772058535838553	0	0.209962629784273	4.58594293667361e-07	0.00912436743215032	0	4.41176061238692e-05	0
0	0	0	0	0	0	0	0	0	0
1.214625	0.00252043284620738	0.992194618649965	0	0.00522800139178845	0	3.80292275574113e-05	0	1.88816979819068e-05	0
0.464231	0.000406061238691719	0.745978970076548	0	0.252856702853166	0	0.000756540013917884	0	1.67501739735561e-06	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
46.319708	0.010212791927627	6.14662491301322e-05	0.0138810716771051	6.65059151009047e-05	0.0115388921363953	0.105627460681976	0.857167631871955	0.000111508698677801	0.00133266666666667
19.750452	0.00311786082115518	4.70633263743911e-06	0.0052972025052192	1.10250521920668e-05	0.00394726513569937	0.0825841322199025	0.904809803061934	1.54725121781489e-05	0.000212471120389701
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
154.373889	0.0438191287404315	0.000163938761308281	0.00325366527487822	1.96388308977036e-05	0.00290681141266527	0.144303025748086	0.805442823938761	6.61099512874045e-06	8.42484342379959e-05
146.613964	0.0668618455114823	0.0003179624217119	0.00433817327766179	7.40709812108559e-05	0.0040773785664579	0.214872848295059	0.709280112734865	2.03249826026443e-05	0.000157238691718859
126.841214	0.148056098121086	0.000652450243562979	0.0018286791927627	0.000132881002087683	0.00288308420320112	0.365757409185804	0.48063617466945	2.39491997216423e-05	2.92776617954071e-05
124.24137	0.218946104384134	0.00254163883089771	0.000538993041057759	0.00112723729993041	0.00299380514961726	0.402366886569242	0.371397414752958	7.87042449547671e-05	9.16144745998608e-06
