age	F	A	J	K	E	B	H	C	D	I	G
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.01636	0.00151407185628742	0.00452934131736527	0.000847455089820355	0.00103390419161677	2.08982035928143e-06	0.990520479041915	4.11177644710578e-07	0.0011864750499002	7.04590818363277e-07	0.00036213373253493	2.98003992015966e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.003261	7.9744510978044e-05	0.000238958083832335	4.79121756487026e-05	6.41117764471058e-05	8.78243512974052e-08	0.999485736526947	0	6.50439121756488e-05	0	1.80359281437126e-05	1.49700598802395e-07
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.094674	0.0568847724550898	0.846736403193612	0.0148849281437126	0.0142038642714571	5.27864271457086e-05	0.0114516147704591	1.05968063872256e-05	0.0502070938123752	1.8001996007984e-05	0.00550614970059881	4.38023952095809e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.062219	0.0189988383233533	0.953574259481038	0.00425352095808383	0.00524468662674651	9.78642714570865e-06	0.00238340319361277	1.42115768463074e-06	0.0141186726546906	2.09780439121757e-06	0.00140459680638722	8.56886227544913e-06
0.021948	0.00981591217564871	0.975563315369261	0.0022778622754491	0.00332351896207585	5.71656686626748e-06	0.0012600878243513	7.58483033932138e-07	0.00707049301397206	1.0499001996008e-06	0.000676107784431134	5.11177644710581e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.005551	0.0010257245508982	0.99749415768463	0.000211906187624751	0.000470550898203593	4.15169660678643e-07	0.000103471057884231	1.99600798403194e-09	0.000636007984031937	1.99600798403194e-09	5.69241516966068e-05	3.91217564870259e-07
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.047814	0.0180701616766467	0.95565480239521	0.00407666666666666	0.00512831137724551	8.98003992015974e-06	0.00225221956087824	1.23552894211577e-06	0.0134684770459082	1.82235528942116e-06	0.00132930139720558	7.85229540918165e-06
0.013569	0.00537691017964072	0.986736447105789	0.00120231536926147	0.00202070259481038	2.91017964071855e-06	0.000633453093812376	3.81237524950099e-07	0.00368045309381237	5.06986027944111e-07	0.00034331137724551	2.61077844311377e-06
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.032557	0.0239856307385229	0.938310445109781	0.00599363473053893	0.00694106786427146	1.71157684630739e-05	0.00375013972055888	2.64071856287425e-06	0.0190644590818363	3.97604790419162e-06	0.00191577844311377	1.49001996007984e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.179475	0.00404638522954092	0.0153101696606786	0.00182269461077844	0.00198948902195609	2.86027944111776e-06	0.972894544910179	5.92814371257486e-07	0.00298531736526946	1.03592814371258e-06	0.000943139720558882	3.76447105788421e-06
0.139709	0.0333037165668663	0.0923756986027944	0.0143399041916168	0.0140315329341317	6.14610778443113e-05	0.811871137724551	1.80299401197605e-05	0.0237170339321357	3.59800399201597e-05	0.0101804151696607	6.50459081836328e-05
0.030989	0.00613214171656686	0.0181225948103793	0.00315585628742515	0.00353620159680639	9.03193612774453e-06	0.962850628742516	1.93812375249501e-06	0.0045981996007984	3.45708582834332e-06	0.00157804391217565	1.18463073852296e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.077143	0.00967071656686627	0.0291216347305389	0.00461484630738522	0.00492665069860279	1.36546906187625e-05	0.94200276247505	3.24550898203593e-06	0.00704547305389221	6.03992015968063e-06	0.00257807185628743	1.67225548902196e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.058341	0.00505615768463074	0.0156355349301397	0.00253860678642715	0.00282893812375249	6.49700598802395e-06	0.968866734530938	1.41516966067865e-06	0.00378193013972056	2.53293413173653e-06	0.00127314371257485	8.42315369261479e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.046765	0.00405773453093812	0.0125321836327345	0.00209410179640719	0.00238305788423154	5.17365269461077e-06	0.974840824351298	1.06586826347306e-06	0.00307533532934132	1.92814371257486e-06	0.00100163073852295	6.86826347305388e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.035344	0.00360791417165668	0.0110248103792415	0.0019055249500998	0.00220388423153692	4.69660678642714e-06	0.977601129740519	9.40119760479044e-07	0.00276009780439122	1.66666666666668e-06	0.000882914171656687	6.34730538922156e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.021674	0.00317590219560878	0.00945662275449102	0.00171080439121756	0.00200210978043912	4.47704590818363e-06	0.980419401197606	8.98203592814373e-07	0.0024371377245509	1.52694610778444e-06	0.000784868263473053	6.17964071856288e-06
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.172977	0.00662043712574851	0.0241661157684631	0.0029133253493014	0.00310956287425149	4.66666666666667e-06	0.956738071856288	9.64071856287427e-07	0.00482501596806387	1.74650698602795e-06	0.00161402594810379	6.00199600798403e-06
0.14066	0.040877123752495	0.111482167664671	0.0171272694610779	0.0164725528942116	7.86327345309382e-05	0.771644199600798	2.45449101796407e-05	0.0291997145708583	5.00319361277445e-05	0.0129629461077844	8.07604790419162e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.078672	0.0203858582834331	0.0586019720558882	0.00929685828343313	0.00947065668662674	3.37105788423155e-05	0.881678349301396	8.7804391217565e-06	0.0146278662674651	1.68463073852296e-05	0.00584079441117764	3.82774451097804e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.03204	0.00651205588822356	0.0192264530938124	0.00333548103792415	0.00372156087824351	9.63273453093813e-06	0.960621129740519	2.05788423153693e-06	0.0048719500998004	3.72654690618763e-06	0.00168319560878244	1.2556886227545e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.160338	0.00860063872255488	0.0307682874251497	0.00377171057884232	0.00396551497005988	6.74251497005987e-06	0.944467185628743	1.42714570858284e-06	0.00625763872255489	2.63273453093813e-06	0.00214941716566866	8.55089820359283e-06
0.118232	0.0266116866267465	0.0812255648702594	0.011106500998004	0.0108261656686627	3.18502994011976e-05	0.843185928143712	8.45708582834332e-06	0.0189840279441118	1.6812375249501e-05	0.00796879041916167	3.41856287425149e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.092606	0.0363189061876248	0.0987073832335329	0.0156927804391218	0.0152704750499002	7.43892215568864e-05	0.796480642714571	2.22694610778443e-05	0.0258724471057884	4.45369261477046e-05	0.0114387944111776	7.73752495009981e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.145472	0.0151131097804391	0.0493481357285429	0.00634834930139721	0.00635060279441117	1.61197604790419e-05	0.907843025948104	4.36926147704591e-06	0.0106888263473054	8.34730538922156e-06	0.00426092015968064	1.80518962075848e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.134474	0.0176622754491018	0.0537395848303393	0.00784048902195608	0.00797242714570859	2.44031936127744e-05	0.895162528942116	6.39520958083833e-06	0.0126507664670659	1.22155688622754e-05	0.00490082035928144	2.8007984031936e-05
0.033931	0.00212700798403194	0.00659482235528942	0.0011652255489022	0.00140135329341317	2.62475049900198e-06	0.986540904191616	5.26946107784431e-07	0.0016639500998004	8.80239520958089e-07	0.00049919760479042	3.66067864271454e-06
0.012124	0.00105050898203593	0.00314352894211577	0.000596996007984032	0.000741097804391217	1.3872255489022e-06	0.993385021956088	2.17564870259481e-07	0.000830147704590817	3.95209580838322e-07	0.000248397205588822	2.02395209580838e-06
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.021945	0.00325050898203592	0.00967704391217564	0.00174852295409181	0.00204334530938123	4.59281437125748e-06	0.979970215568863	9.08183632734533e-07	0.00249256686626746	1.58483033932137e-06	0.000804309381237524	6.32734530938124e-06
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.10892	0.0136420459081836	0.0432025828343314	0.00623359081836327	0.00647563273453094	1.49860279441118e-05	0.916886552894212	3.39920159680639e-06	0.00995510578842315	6.47105788423153e-06	0.00356135129740519	1.81317365269461e-05
0.061979	0.0200282634730539	0.0570219660678643	0.00922080439121756	0.00942584630738524	3.4678642714571e-05	0.884046145708582	8.98203592814372e-06	0.0143744630738523	1.71417165668663e-05	0.00578212175648702	3.95289421157684e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.078255	0.0170805908183633	0.0504231337325349	0.00784982035928144	0.00807814770459082	2.54570858283433e-05	0.899413946107784	6.40119760479043e-06	0.0123228662674651	1.21596806387225e-05	0.00475791616766467	2.95489021956087e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.043852	0.0113091297405189	0.0329691836327345	0.00551848902195608	0.00590795409181637	1.7750499001996e-05	0.932899427145709	4.13373253493014e-06	0.00828061477045908	7.62874251497006e-06	0.00306373253493014	2.1878243512974e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.741	0.015551746506986	0.00102124151696607	0.0383724311377246	0.0420910059880239	0.0230580538922156	0.000938978043912175	0.00635838922155689	0.0222339900199601	0.768979714570858	0.00511281437125748	0.0762816746506985
0	0	0	0	0	0	0	0	0	0	0	0
0.685682	0.0108559061876247	0.000393594810379241	0.0286249800399202	0.03197074251497	0.0114501017964072	0.000393744510978044	0.00248816566866268	0.0175343173652695	0.840870628742516	0.00301485828343313	0.0524029740518962
0.2861	0.00901685229540919	0.000163233532934132	0.0258188463073852	0.0310002854291417	0.0094171996007984	0.000144205588822355	0.001318874251497	0.0129344870259481	0.856763684630739	0.00223919161676646	0.0511831756487025
0.219782	0.0172455369261477	0.00133190219560878	0.0415769281437126	0.0466540598802395	0.0279859441117764	0.00096602994011976	0.0071168882235529	0.0226427245508982	0.745987467065868	0.00545556287425149	0.0830369401197605
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.212875	0.0145836586826347	0.000705137724550898	0.0358087105788423	0.0402953213572854	0.018500367265469	0.00053550499001996	0.00393491616766467	0.0188455708582834	0.792136820359281	0.00376982235528942	0.0708842075848304
0.075715	0.00721752694610779	9.0940119760479e-05	0.0185209580838323	0.0208175528942116	0.00435379241516966	0.000106441117764471	0.000658001996007984	0.00893304191616766	0.905044151696607	0.00108949700598802	0.0331680838323353
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.019931	0.00101625349301397	2.31536926147705e-06	0.00288898003992015	0.00405782834331337	0.000333928143712575	7.0359281437126e-06	3.77724550898204e-05	0.00128871457085828	0.985918614770458	9.40000000000002e-05	0.00435453493013972
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.637474	0.00276416966067864	1.23552894211577e-05	0.0110357804391218	0.0140972335329341	0.00112759680638722	1.88383233532934e-05	0.00011125748502994	0.0104332954091816	0.944827453093812	0.0011304750499002	0.0144414730538922
0.623923	0.00477636526946108	6.93592814371257e-05	0.0189922754491018	0.0225318163672655	0.00479616766467066	0.000122335329341318	0.000586696606786427	0.00853566866267465	0.905297205588822	0.00265964670658682	0.0316324610778443
0.478359	0.0261453193612774	0.00596673253493014	0.0528138443113772	0.0604632694610779	0.0335579520958084	0.00598624351297406	0.00807845708582834	0.032079616766467	0.679396375249501	0.0106904730538922	0.08482174251497
0.219997	0.100907239520958	0.00821804191616767	0.0808624371257486	0.106520245508982	0.017131874251497	0.00175821357285429	0.00323226147704591	0.0638806566866267	0.544283097804392	0.0160898902195609	0.057115996007984
0.163722	0.302657165668663	0.0374114750499002	0.124776624750499	0.154061337325349	0.0172684870259481	0.00888608982035928	0.00568120558882236	0.130556365269461	0.149670836327345	0.0342374890219561	0.0347929341317365
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.044618	0.00366202794411178	2.06487025948104e-05	0.00984099001996007	0.0116366646706587	0.00158702994011976	3.6121756487026e-05	0.000205546906187625	0.00455242315369261	0.951756528942115	0.000430293413173654	0.0162716646706587
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.319515	0.0631214690618763	0.0144078602794411	0.078563135728543	0.0818213173652695	0.0219458862275449	0.0208459700598803	0.00446135928143713	0.0619195169660679	0.576370175648703	0.0112698063872256	0.065273502994012
0.211436	0.0154577764471058	0.00087475249500998	0.0376614231536926	0.042297872255489	0.0212217964071856	0.000653500998003992	0.00479420758483034	0.0200481297405189	0.777923131736527	0.00425733133732535	0.0748100119760479
0	0	0	0	0	0	0	0	0	0	0	0
0.05761	0.00518315568862276	4.2377245508982e-05	0.0136227265469062	0.0156124271457086	0.00258993612774451	6.08163672654692e-05	0.000358672654690619	0.00641729141716567	0.932041560878243	0.000680291417165667	0.0233907724550898
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.134721	0.188384972055888	0.0630296267465069	0.140307043912175	0.135529808383234	0.008253125748503	0.164671091816367	0.00232846906187625	0.144826303393214	0.118235229540918	0.0161390459081836	0.0182953313373254
0	0	0	0	0	0	0	0	0	0	0	0
0.05584	0.0460547844311377	0.0235692574850299	0.0216803932135729	0.0351284211576846	6.60239520958084e-05	0.82612245508982	2.20259481037924e-05	0.0424733253493014	0.00257719560878243	0.00205883233532934	0.000247263473053892
0.009499	0.115774656686627	0.00967889221556886	0.083399261477046	0.0816806447105789	0.00111540918163673	0.300573163672655	0.000262245508982036	0.11239425748503	0.286900455089821	0.0027144870259481	0.00550657684630739
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.041575	0.004163750499002	0.0125575868263473	0.00217141916167665	0.00248193612774451	5.69461077844311e-06	0.97441515968064	1.17365269461078e-06	0.00315419560878243	2.09181636726547e-06	0.00103926946107784	7.5888223552894e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.027279	0.0019271876247505	0.00581033932135728	0.00106463872255489	0.00128487425149701	2.60479041916167e-06	0.987940890219562	5.28942115768463e-07	0.0015029500998004	8.80239520958089e-07	0.000461510978043913	3.6766467065868e-06
0.006	0.000266091816367266	0.000797285429141716	0.000157055888223553	0.000204806387225549	2.95409181636727e-07	0.998297594810379	1.99600798403194e-09	0.000214910179640719	0	6.10479041916168e-05	4.77045908183633e-07
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.01476	0.000786516966067865	0.00237262275449102	0.000450415169660679	0.000567319361277444	9.54091816367267e-07	0.995010914171656	9.78043912175648e-08	0.000625540918163673	1.91616766467066e-07	0.000183431137724551	1.44910179640719e-06
0	0	0	0	0	0	0	0	0	0	0	0
0.00758	0.000421071856287425	0.00126146107784431	0.000246059880239521	0.000316473053892216	4.77045908183633e-07	0.997317598802395	1.39720558882236e-08	0.00033810379241517	7.98403193612774e-09	9.73612774451098e-05	7.5249500998004e-07
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.612614	0.00873458682634731	0.000299952095808383	0.0286471497005988	0.0316251696606786	0.0117540738522954	0.00032862874251497	0.00250940918163673	0.0133765588822355	0.847657656686627	0.0039626746506986	0.051104123752495
0	0	0	0	0	0	0	0	0	0	0	0
0.596146	0.0118375469061876	0.000520904191616767	0.034373255489022	0.0369669540918164	0.0134494830339321	0.000508864271457085	0.00319315369261477	0.0160873233532934	0.821503113772455	0.00465399800399201	0.0569054590818363
0	0	0	0	0	0	0	0	0	0	0	0
0.557669	0.0081971497005988	0.000219894211576846	0.0278112295409182	0.0308384810379242	0.00553377644710579	0.000183956087824351	0.00102682834331337	0.011608369261477	0.87634617764471	0.00413528343313373	0.0340988383233533
0	0	0	0	0	0	0	0	0	0	0	0
0.543625	0.0114573133732535	0.000314520958083833	0.0327883932135728	0.0360936626746507	0.003453249500998	9.38283433133734e-05	0.000396079840319361	0.0142536626746507	0.866569992015969	0.0049331876247505	0.0296461117764471
0.440004	0.0874726067864272	0.0167458522954092	0.108474684630739	0.124006966067864	0.0108620858283433	0.00144115169660679	0.00107491017964072	0.0767489341317365	0.508272025948104	0.0275155329341318	0.0373853373253493
0.396802	0.0623381716566866	0.0100321177644711	0.0943855508982035	0.116414548902196	0.0354328243512974	0.00296987824351297	0.00903252894211577	0.0487491536926147	0.483332898203593	0.0601843033932136	0.0771279680638723
0.30094	0.148292926147704	0.0329122415169661	0.150365810379241	0.169903121756487	0.0258277844311377	0.00980954491017965	0.0107935129740519	0.0866010399201597	0.114829820359281	0.209848658682635	0.0408156007984032
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.182232	0.0108105089820359	0.00028274251497006	0.0280399281437126	0.0321888383233533	0.0105649860279441	0.000247820359281437	0.00182189221556886	0.014137996007984	0.844740487025948	0.00236734530938123	0.0547974930139721
0	0	0	0	0	0	0	0	0	0	0	0
0.11854	0.0112576187624751	0.000302770459081836	0.0279236866267465	0.0311275349301397	0.0099867365269461	0.000268301397205589	0.00181139321357286	0.014121624750499	0.847687912175649	0.00224554291417166	0.0532668722554891
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.404759	0.180653690618762	0.082825996007984	0.149898664670659	0.149278518962076	0.0166156546906188	0.012755119760479	0.00435383433133733	0.161255005988024	0.187465730538922	0.0241107624750499	0.0307870758483034
0	0	0	0	0	0	0	0	0	0	0	0
0.365133	0.239729654690619	0.206920964071856	0.124904429141717	0.122291477045908	0.00625538922155688	0.0264531656686627	0.00216074051896208	0.203601199600798	0.0305230199600798	0.0279239500998004	0.00923605788423154
0.086918	0.00318374451097804	1.53153692614771e-05	0.00889536726546906	0.0108466007984032	0.00131625349301397	2.75708582834332e-05	0.000160057884231537	0.00401664271457085	0.956286325349302	0.000372465069860281	0.0148796007984032
0.029436	0.00194736526946108	6.5069860279441e-06	0.00540483033932135	0.0069087864271457	0.00071165868263473	1.55369261477047e-05	8.49001996007986e-05	0.00244537325349301	0.973804838323354	0.000198497005988024	0.00847166666666667
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.061417	0.00271419760479042	1.21377245508982e-05	0.00752705988023952	0.00927503393213574	0.00109770259481038	2.40618762475051e-05	0.00013559880239521	0.00341501596806387	0.963132570858284	0.000308620758483035	0.0123579261477046
0	0	0	0	0	0	0	0	0	0	0	0
0.040105	0.00146669461077844	3.98802395209581e-06	0.0042258243512974	0.00569274650698602	0.000503159680638721	1.0369261477046e-05	5.69800399201597e-05	0.00186858083832335	0.979399	0.000145992015968064	0.00662660678642715
0	0	0	0	0	0	0	0	0	0	0	0
0.026017	0.00159332734530938	4.64271457085828e-06	0.00445896007984031	0.00586354491017964	0.000560293413173651	1.20898203592816e-05	6.55688622754491e-05	0.00200718962075848	0.978382247504989	0.000156976047904192	0.00689504391217565
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.31695	0.152573343313373	0.548650646706586	0.0389888463073852	0.029297369261477	6.25149700598802e-05	0.0485323293413174	1.13512974051896e-05	0.148284437125748	2.93792415169661e-05	0.0335188363273453	5.08982035928144e-05
0.281639	0.164711898203593	0.454142588822355	0.0541108702594811	0.04483574251497	0.000448532934131736	0.0806891716566867	0.000150083832335329	0.171929435129741	0.000348500998003992	0.0282541896207585	0.000379005988023952
0.092506	0.0681466447105788	0.814976235528942	0.0176255508982036	0.0162697944111777	5.43073852295409e-05	0.0136759820359281	1.05868263473054e-05	0.0623286666666666	1.89780439121756e-05	0.00684855089820359	4.47105788423154e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.061026	0.0613680399201597	0.833263441117764	0.0164765329341317	0.0156974391217565	6.16786427145709e-05	0.0129112295409182	1.22554890219561e-05	0.0542265988023952	2.09720558882236e-05	0.00591019161676646	5.16666666666667e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.15541	0.107175838323353	0.664573269461078	0.0275178183632734	0.0227167784431138	8.44231536926149e-05	0.0653733113772455	2.00099800399202e-05	0.0997177105788423	4.13872255489022e-05	0.0127102315369262	6.91996007984032e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.129265	0.109508285429142	0.624626622754491	0.0290835868263473	0.0243424091816367	0.000101181636726547	0.106783211576846	2.70698602794411e-05	0.0930004630738523	5.89381237524951e-05	0.012377880239521	9.03532934131739e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.086816	0.101909293413174	0.527023738522954	0.0270327405189621	0.0233329441117764	0.000104522954091816	0.237832634730539	3.99001996007985e-05	0.0718526007984032	8.97704590818362e-05	0.0106777784431138	0.000104035928143713
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.264109	0.192089315369262	0.484789037924152	0.0486689760479042	0.0398834810379241	0.000141996007984032	0.0459479081836327	3.60998003992016e-05	0.131907846307385	0.00010837125748503	0.0562892734530938	0.000137626746506986
0.20247	0.225291213572854	0.387050445109781	0.0595535149700599	0.0547793273453094	0.000188650698602794	0.0320057205588822	7.45988023952095e-05	0.121215233532934	0.000156207584830339	0.119491578842315	0.000193491017964072
0	0	0	0	0	0	0	0	0	0	0	0
0.178675	0.126364497005988	0.5966029001996	0.0293251736526946	0.0245664670658683	0.000106824351297405	0.122140111776447	3.63053892215569e-05	0.0875392075848303	8.43592814371256e-05	0.0131349021956088	9.92315369261478e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.135102	0.125120323353293	0.722636838323353	0.0218951676646706	0.0173078083832335	5.05269461077844e-05	0.0297590159680638	1.07864271457086e-05	0.0736154331337326	2.30578842315369e-05	0.00953789421157684	4.31716566866267e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.116977	0.173545862275449	0.650642265469062	0.0245375229540918	0.0196137784431138	6.17524950099801e-05	0.048462493013972	1.46966067864272e-05	0.0734863473053892	3.60978043912176e-05	0.00953864071856288	6.05149700598803e-05
0.028799	0.0452972954091816	0.669841798403192	0.00951315369261477	0.00857651896207585	1.78423153692615e-05	0.238024167664671	6.90618762475049e-06	0.0264503612774451	1.46726546906188e-05	0.00223990419161677	1.72674650698603e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.080165	0.315455279441118	0.562538151696607	0.0214816726546906	0.0162498562874252	2.97904191616766e-05	0.0172622115768463	7.8063872255489e-06	0.0606323113772454	1.8127744510978e-05	0.00628764271457087	3.72215568862276e-05
0.038762	0.713365942115769	0.101211860279441	0.0254894510978044	0.03212550499002	5.14071856287425e-05	0.0682777265469062	3.05568862275449e-05	0.0503541916167666	7.8808383233533e-05	0.00894088423153692	7.35788423153694e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.052857	0.0314708922155688	0.919007712574851	0.00778561876247505	0.00843523552894212	2.14510978043912e-05	0.00497115568862275	3.46107784431138e-06	0.0256487884231537	5.49301397205588e-06	0.00263165069860279	1.84331337325349e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.028809	0.0196544111776447	0.94986367265469	0.0048372734530938	0.00588453493013972	1.33612774451098e-05	0.00292882834331337	1.97205588822355e-06	0.0152845489021956	2.94810379241517e-06	0.00151663872255489	1.16906187624751e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.170217	0.212645233532934	0.56019923752495	0.0290119800399202	0.0213143413173653	3.44570858283433e-05	0.0707931317365269	7.82235528942114e-06	0.0852574451097805	2.09041916167665e-05	0.0206780499001996	3.73053892215569e-05
0.12137	0.407870057884232	0.208415680638722	0.050214750499002	0.0545411776447105	0.000322477045908184	0.152003558882235	0.000143846307385229	0.10035199001996	0.000366928143712575	0.0253918443113773	0.00037777245508982
0	0	0	0	0	0	0	0	0	0	0	0
0.033089	0.00689974451097804	0.0203505109780439	0.00351756886227545	0.00390843113772455	1.02754491017964e-05	0.958352029940119	2.20558882235529e-06	0.00515053892215568	3.96606786427146e-06	0.0017911996007984	1.33153692614771e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.145225	0.114385313373254	0.662299319361277	0.0269950858283433	0.021047121756487	4.96586826347306e-05	0.0632838083832335	1.26187624750499e-05	0.0748408003992016	2.84471057884231e-05	0.0370116027944112	4.61776447105789e-05
0.048852	0.199814355289421	0.39016519760479	0.0416002554890219	0.0405714271457086	3.57704590818364e-05	0.0466445369261477	1.91976047904192e-05	0.0715048882235531	3.31556886227545e-05	0.209565289421158	4.58762475049901e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.040921	0.0442733473053892	0.512280127744511	0.00933580838323353	0.00829740718562874	1.54471057884232e-05	0.398107976047904	6.16367265469062e-06	0.0255617684630738	1.3185628742515e-05	0.00209288622754491	1.58542914171657e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.026675	0.00466678842315369	0.013844127744511	0.00245116367265469	0.0027986127744511	6.72654690618762e-06	0.971505706586827	1.39920159680639e-06	0.00353479640718563	2.45508982035929e-06	0.00117905389221557	9.03792415169664e-06
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.124304	0.082800243512974	0.706057291417167	0.0192548083832336	0.0163474411177645	4.52195608782436e-05	0.103994127744511	1.08283433133733e-05	0.0638170179640719	2.24251497005988e-05	0.00761059680638722	3.99041916167665e-05
0	0	0	0	0	0	0	0	0	0	0	0
0.105752	0.0897874830339321	0.560828085828343	0.0223773952095809	0.0194192854291417	6.50998003992016e-05	0.238533848303393	2.39421157684631e-05	0.0608972255489022	5.41157684630738e-05	0.00794776846307385	6.5680638722555e-05
0.039678	0.0327965748502994	0.914382740518962	0.00838971656686627	0.0090339500998004	2.56506986027944e-05	0.00557701197604791	4.23952095808383e-06	0.0269885269461078	6.68263473053893e-06	0.00277266067864272	2.20738522954092e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.044138	0.0114357425149701	0.033327121756487	0.00557435528942116	0.00596254091816367	1.79920159680639e-05	0.932176976047904	4.17764471057884e-06	0.00836971656686627	7.73053892215569e-06	0.00310138123752495	2.21177644710578e-05
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.518948	0.00784941317365269	0.000106387225548902	0.0316013512974052	0.0260681477045908	0.00560889021956088	0.000108065868263473	0.000751892215568862	0.0105766407185629	0.875846023952096	0.00157938522954092	0.0399038123752495
0.450497	0.0040999121756487	2.68542914171657e-05	0.0136520618762475	0.0183883652694611	0.00285578842315369	3.56566866267466e-05	0.000290439121756487	0.00645459281437126	0.926774720558882	0.00108499800399202	0.0263365968063872
0.359139	0.0155544371257485	0.00100346706586826	0.0398567804391217	0.0454933093812375	0.0270994530938124	0.000764728542914172	0.00638909381237525	0.0217450998003992	0.756528566866267	0.00524334730538922	0.080321760479042
0	0	0	0	0	0	0	0	0	0	0	0
0.272298	0.0168158303393214	0.00120859481037924	0.0410910778443114	0.0463748642714571	0.0272916167664671	0.000876093812375249	0.0066938502994012	0.0223063433133733	0.749820273453093	0.00527711177644711	0.0822444471057884
0	0	0	0	0	0	0	0	0	0	0	0
0.119719	0.0113528143712575	0.000310604790419162	0.0281423612774451	0.0313724510978044	0.0101661576846308	0.000273862275449102	0.00185246506986028	0.0142484930139721	0.84625276247505	0.00228001596806387	0.0537479760479042
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
