raw_age	F	A	J	K	E	B	H	C	D	I	G
0.095975	0.01615079	0.315759461	0.003004175	0.003059377	1.95542E-06	0.654269899	5.08982E-07	0.007223472	1.34398E-06	0.000526615	2.31803E-06
0.095337	0.009236854	7.3837E-05	0.014682592	0.012981069	0.02046645	6.6489E-05	0.000420466	0.01321845	0.905435745	0.000971509	0.022446513
0.095308	0.700296888	0.020516478	0.032890887	0.040451499	0.000358224	0.001521282	3.67964E-05	0.189186898	0.000251041	0.014303649	0.000186378
0.094823	0.062412583	0.795748091	0.021147484	0.021925353	7.70073E-05	0.018566534	2.67252E-05	0.068380058	5.70858E-05	0.011592563	6.65176E-05
0.094674	0.037477659	0.883282687	0.012153508	0.012825576	3.21231E-05	0.008782551	1.00785E-05	0.039345417	2.00719E-05	0.006043646	2.66527E-05
0.09442	0.012026987	0.000152977	0.019356597	0.017077236	0.028617092	0.000119363	0.000783161	0.017784121	0.872516252	0.001469643	0.030096567
0.093972	0.24512195	0.236640959	0.058836575	0.072487779	0.000365135	0.007692961	0.000162162	0.080914234	0.000282532	0.296992815	0.000502887
0.093312	0.02295363	0.927530333	0.00730749	0.012071003	1.44784E-05	0.004289583	3.98603E-06	0.022638578	7.47971E-06	0.003171433	1.18942E-05
0.093141	0.008200098	5.4815E-05	0.013067352	0.011585275	0.017887641	5.25103E-05	0.000328949	0.011675136	0.916429912	0.000826935	0.019891343
0.092837	0.006311904	2.99521E-05	0.01039495	0.009284743	0.013985515	3.21337E-05	0.000202972	0.009160009	0.93413654	0.000618796	0.015842471
0.092835	0.007129414	3.94418E-05	0.011522488	0.010255891	0.015581037	4.02681E-05	0.000252394	0.010214985	0.926735683	0.000702033	0.017526346
0.092606	0.041696856	0.089987049	0.014292206	0.013352319	7.55682E-05	0.814980799	2.24105E-05	0.017804558	4.87272E-05	0.007657999	8.15116E-05
0.092556	0.010532069	0.000104306	0.016713731	0.014747229	0.023846582	8.79415E-05	0.000561025	0.015190818	0.891346785	0.001173546	0.025695988
0.092506	0.043985506	0.860494333	0.014210943	0.014931438	3.28097E-05	0.010304514	1.00186E-05	0.048515944	2.09607E-05	0.007465904	2.76035E-05
0.092236	0.003951618	9.55556E-06	0.006277053	0.005793262	0.007716383	1.31863E-05	7.84205E-05	0.00535619	0.961211715	0.000314601	0.009277909
0.091877	0.005669209	2.35802E-05	0.009490406	0.008503607	0.012720544	2.64079E-05	0.000167924	0.008319055	0.940031959	0.000554977	0.014492281
0.091831	0.021357348	0.121611772	0.004211061	0.004029824	5.37458E-06	0.841440395	1.26414E-06	0.006492908	2.80772E-06	0.000840212	6.89088E-06
0.090569	0.001946798	6.34584E-05	0.016808546	0.020253579	0.885234745	3.69308E-05	0.016695434	0.005256923	2.64937E-05	0.002531568	0.051145515
0.09033	0.01155587	0.000135793	0.018495411	0.016314029	0.027025671	0.000108596	0.000705223	0.016937352	0.878706075	0.001369193	0.028646792
0.089857	0.025578003	0.054979226	0.008622541	0.008145508	3.25396E-05	0.888558236	8.37325E-06	0.010142863	1.77405E-05	0.00387705	3.78723E-05
0.089609	0.03692989	0.233136065	0.007168784	0.006715412	7.25349E-06	0.701176903	2.01796E-06	0.013526844	5.04325E-06	0.001322112	9.53892E-06
0.088956	0.001684502	2.23952E-06	0.002601321	0.002603379	0.002963257	4.41583E-06	2.44604E-05	0.002167625	0.984089458	0.000115772	0.00374349
0.088843	0.001832942	4.32136E-05	0.017293534	0.011203096	0.015678369	2.95462E-05	0.885071713	0.00782853	3.38463E-05	0.001346115	0.059639075
0.088566	0.017408764	0.037340457	0.005836254	0.00556884	1.92089E-05	0.924721164	4.65669E-06	0.00666018	9.73387E-06	0.002407365	2.32255E-05
0.088475	0.023304802	0.000286247	0.09399049	0.061383516	0.174380355	0.000204606	0.1239338	0.06502231	0.195404193	0.002542021	0.259547674
0.088366	0.002282746	8.46866E-05	0.023375925	0.022668614	0.361012594	5.85363E-05	0.248286966	0.007809514	4.17046E-05	0.001538025	0.332840648
0.087896	0.266264903	0.052921205	0.116276771	0.105789675	0.017828028	0.130034611	0.001699234	0.147287872	0.134854772	0.013060999	0.013981968
0.087475	0.001982603	9.9318E-05	0.018159573	0.0213464	0.601073832	6.04904E-05	0.010083203	0.006199171	2.90519E-05	0.001552345	0.339413979
0.087329	0.035704539	0.890321566	0.01154412	0.012228468	2.70466E-05	0.007702842	8.01464E-06	0.03696333	1.59741E-05	0.005461444	2.25921E-05
0.086918	0.004555573	1.4159E-05	0.007012922	0.006408605	0.008677931	1.87139E-05	0.000107963	0.006060025	0.956454172	0.000366031	0.01032386
0.086816	0.096260141	0.555372753	0.025074383	0.023608507	9.81783E-05	0.232385068	4.08636E-05	0.057977205	0.000103409	0.008973607	0.000105842
0.085783	0.00176416	3.94178E-05	0.016639931	0.010755222	0.01475981	2.72309E-05	0.890158219	0.007554007	3.12967E-05	0.001272557	0.056998142
0.084965	0.0109135	0.000115053	0.017336421	0.01529205	0.024929929	9.52974E-05	0.000610249	0.015805023	0.886953621	0.001240582	0.02670832
0.083934	0.191753206	0.627481353	0.014374165	0.015509685	3.28317E-05	0.096820645	1.03114E-05	0.049307925	2.66939E-05	0.004650513	3.26514E-05
0.083105	0.005446764	2.3183E-05	0.00839575	0.007573802	0.010745306	2.82488E-05	0.000162794	0.007364864	0.947312042	0.000475297	0.012471921
0.083077	0.001526865	1.5682E-06	0.002514778	0.002529867	0.00289731	3.15968E-06	1.82102E-05	0.002051424	0.984661099	0.000109936	0.00368573
0.083042	0.03654491	0.077857019	0.012463882	0.011691967	6.12941E-05	0.839744115	1.74777E-05	0.015173188	3.75629E-05	0.006340935	6.76314E-05
0.082702	0.036358736	0.077421655	0.012398412	0.011632565	6.08124E-05	0.840629625	1.72974E-05	0.015080976	3.72222E-05	0.006295508	6.7151E-05
0.082559	0.02449049	0.000447092	0.096035271	0.063977724	0.16968597	0.000289212	0.180714402	0.067001389	0.132116981	0.003116301	0.262125186
0.082479	0.015102697	0.03520982	0.005016085	0.004745568	1.19794E-05	0.93207238	2.53693E-06	0.005781816	5.34731E-06	0.002037315	1.42761E-05
0.081714	0.036798039	0.854168186	0.010649217	0.01078914	2.05715E-05	0.051215824	6.28876E-06	0.031858958	1.3686E-05	0.004462249	1.77372E-05
0.081404	0.003463373	9.3686E-06	0.005562127	0.005131424	0.006950751	1.35143E-05	7.81131E-05	0.004765995	0.965445715	0.000291322	0.008288255
0.081337	0.010463075	0.000102127	0.016534015	0.014587874	0.023509856	8.68623E-05	0.000550637	0.015026119	0.892608548	0.001155727	0.025375142
0.080828	0.004964637	1.88716E-05	0.007696049	0.006974991	0.009765143	2.38782E-05	0.000137608	0.006713617	0.95185688	0.00042519	0.011423047
0.080165	0.305058786	0.575197311	0.016221776	0.019113205	3.65768E-05	0.014109429	9.59415E-06	0.064806605	2.49568E-05	0.005388001	3.37418E-05
0.079418	0.010219551	9.56647E-05	0.016103648	0.014211296	0.02275855	8.25702E-05	0.000520562	0.014610066	0.895623377	0.001111589	0.02466313
0.07877	0.009013821	6.84963E-05	0.014045355	0.012422165	0.019277536	6.36667E-05	0.000392001	0.012629856	0.909869927	0.000912474	0.021304655
0.078672	0.025020409	0.052126141	0.008461363	0.008037379	3.39614E-05	0.892647001	8.73852E-06	0.009837226	1.84118E-05	0.00376959	3.96893E-05
0.078618	0.010116923	9.30579E-05	0.015923037	0.014053494	0.022445403	8.08157E-05	0.000508334	0.01443583	0.896884804	0.00109335	0.02436497
0.078255	0.021177991	0.044481023	0.007138186	0.006804378	2.56913E-05	0.909080302	6.34132E-06	0.008209713	1.32748E-05	0.003032432	3.06048E-05
0.077885	0.001771442	2.38124E-06	0.002694605	0.002696596	0.003044078	4.70393E-06	2.57778E-05	0.002249073	0.98353397	0.000118722	0.003858527
0.077143	0.012455426	0.025422294	0.00418954	0.004060121	1.37572E-05	0.947560553	3.21291E-06	0.004644683	6.59681E-06	0.001626484	1.71623E-05
0.077112	0.009922028	8.82362E-05	0.015581154	0.013755134	0.02185609	7.75595E-05	0.00048578	0.014106613	0.89926653	0.001059234	0.023801635
0.076484	0.009840094	8.62774E-05	0.015437864	0.013630224	0.021610494	7.62355E-05	0.00047655	0.013968861	0.900262361	0.001045104	0.023565961
0.075715	0.009739233	8.38922E-05	0.015261826	0.013476897	0.021309836	7.46055E-05	0.000465379	0.013799815	0.901483832	0.001027884	0.02327675
0.075061	0.03223325	0.024689236	0.008411154	0.00739589	9.72522E-06	0.885379571	2.31936E-06	0.040590724	5.50898E-06	0.001269993	1.24684E-05
0.074599	0.004884095	1.62076E-05	0.007624659	0.006923823	0.009591432	2.04983E-05	0.000120688	0.006608957	0.952494255	0.000406729	0.011308514
0.074154	0.009532641	7.92189E-05	0.01490258	0.013164375	0.020699973	7.13899E-05	0.000443231	0.01345551	0.903970033	0.000993212	0.02268777
0.074044	0.105596395	0.002155881	0.050501202	0.04761942	0.013765656	0.015795102	0.000213781	0.073333054	0.673107378	0.003384542	0.01452758
0.073607	0.016426992	0.034895541	0.00551892	0.005291826	1.72069E-05	0.929353957	3.95742E-06	0.00625642	8.25948E-06	0.002205846	2.09508E-05
0.073387	0.048219081	0.847199851	0.01601313	0.016706653	4.83493E-05	0.012475353	1.56753E-05	0.051132304	3.20273E-05	0.008116657	4.08769E-05
0.073253	0.005624205	2.27019E-05	0.008770279	0.007898609	0.011245041	2.68603E-05	0.000158775	0.007667498	0.94502659	0.000488693	0.013070707
0.072992	0.002251858	4.59415E-06	0.003557236	0.003400082	0.004259202	7.92482E-06	4.35522E-05	0.0030014	0.978077949	0.000174351	0.005221729
0.072955	0.001470568	2.57824E-05	0.013800549	0.008836513	0.011119401	1.86747E-05	0.911564856	0.006349963	2.17545E-05	0.000977002	0.045814915
0.072793	0.05114264	0.396548313	0.010861739	0.009902375	1.37751E-05	0.505859411	4.09714E-06	0.023089367	1.04617E-05	0.002552292	1.54704E-05
0.072702	0.001464691	2.55522E-05	0.013743056	0.008798116	0.011051297	1.85203E-05	0.911986756	0.006325377	2.15908E-05	0.000971392	0.045593654
0.072437	0.004122236	1.22355E-05	0.00649553	0.005946542	0.008115619	1.66061E-05	9.6521E-05	0.005597337	0.959616221	0.000341568	0.009639488
0.072142	0.009262828	7.34444E-05	0.014435905	0.012759097	0.019915218	6.734E-05	0.000415651	0.013009501	0.907187043	0.000949058	0.021924936
0.072042	0.009249322	7.31464E-05	0.014412611	0.012738889	0.019876259	6.7143E-05	0.000414303	0.012987268	0.907347264	0.000946882	0.021886929
0.071799	0.0060635	2.72808E-05	0.009265592	0.00832126	0.011880923	3.1666E-05	0.000184216	0.008151472	0.941799474	0.000526184	0.013748412
0.071603	0.009189881	7.19002E-05	0.0143102	0.012650073	0.019705269	6.62921E-05	0.00040843	0.012889605	0.908051056	0.000937341	0.021719916
0.071464	0.009171003	7.15203E-05	0.014277737	0.012621925	0.019651147	6.60306E-05	0.000406578	0.012858664	0.908274047	0.000934337	0.021667031
0.07045	0.00903284	6.87425E-05	0.014040344	0.012416234	0.019256632	6.40546E-05	0.000393264	0.012632605	0.90990241	0.000912412	0.021280483
0.06961	0.029074796	0.060586827	0.009866602	0.009333336	4.36567E-05	0.874757621	1.1682E-05	0.01162013	2.47259E-05	0.004630645	4.99587E-05
0.068824	0.004839347	1.74857E-05	0.007323962	0.006661045	0.009128835	2.2849E-05	0.000129132	0.006390665	0.954331704	0.000396155	0.01075878
0.068563	0.006458244	0.013298816	0.002178666	0.002156062	5.55156E-06	0.972794677	1.14172E-06	0.002361258	2.27678E-06	0.000736025	7.19095E-06
0.068429	0.028410032	0.059071926	0.009638054	0.009125367	4.22508E-05	0.877821866	1.12369E-05	0.011317708	2.37485E-05	0.004489302	4.85063E-05
0.068059	0.006213808	2.81337E-05	0.009509059	0.008529888	0.012213359	3.21544E-05	0.000188329	0.008365973	0.940258129	0.000539727	0.014121381
0.067771	0.008662969	6.17239E-05	0.013408456	0.011869729	0.018217198	5.90293E-05	0.000359333	0.012032792	0.914218259	0.000855343	0.020255156
0.067685	0.005209224	1.92016E-05	0.008033556	0.007270875	0.010140178	2.37851E-05	0.00013847	0.007000119	0.949832149	0.000436711	0.011895667
0.06745	0.065037339	0.647894509	0.017901888	0.016691238	5.02781E-05	0.201419329	1.98011E-05	0.044512457	4.96527E-05	0.006372725	5.07831E-05
0.066104	0.014812134	0.030596906	0.004991508	0.004822085	1.5847E-05	0.937204017	3.60612E-06	0.005587632	7.46108E-06	0.001939113	1.95582E-05
0.065073	0.001877321	2.59281E-06	0.002806252	0.002802448	0.003148048	5.12442E-06	2.7835E-05	0.002352061	0.982860471	0.000123091	0.003994673
0.06442	0.00272814	4.77911E-06	0.004245493	0.004041447	0.005003221	7.90419E-06	4.51018E-05	0.003577691	0.973959428	0.000198535	0.006188181
0.063613	0.094213848	0.031430493	0.021741832	0.01918754	1.77791E-05	0.718668689	4.39854E-06	0.112947146	1.40086E-05	0.001745576	2.86314E-05
0.063061	0.081227566	0.601931347	0.019451084	0.017807583	5.65303E-05	0.230177679	2.35003E-05	0.043691836	5.90486E-05	0.005511856	6.19554E-05
0.062318	0.007889172	4.8851E-05	0.012103155	0.010745179	0.016118911	4.94571E-05	0.000295896	0.01080252	0.923050397	0.000742905	0.018153556
0.062312	0.007888305	4.88357E-05	0.012101703	0.010743931	0.016116614	4.94504E-05	0.000295826	0.010801154	0.923060151	0.000742785	0.018151244
0.06229	0.007885115	4.87864E-05	0.012096388	0.010739373	0.016108222	4.94145E-05	0.000295585	0.010796185	0.92309588	0.000742341	0.018142728
0.062219	0.011712829	0.966791785	0.003467298	0.004037912	5.47971E-06	0.001755136	1.36793E-06	0.010802696	2.43912E-06	0.001418514	4.41717E-06
0.061979	0.024773973	0.050859211	0.008394186	0.007991209	3.49148E-05	0.894431269	8.98004E-06	0.009700319	1.88031E-05	0.003746216	4.08829E-05
0.061417	0.003913169	1.12781E-05	0.005896298	0.005443373	0.007160965	1.62954E-05	9.06993E-05	0.00509632	0.963475027	0.000302893	0.008593609
0.061026	0.04128125	0.871188984	0.013584375	0.014260853	3.76693E-05	0.009983377	1.17831E-05	0.042975816	2.3487E-05	0.006620826	3.15063E-05
0.060779	0.007665907	4.55343E-05	0.011730647	0.010425265	0.015532196	4.69115E-05	0.000279325	0.010453617	0.925550456	0.000712109	0.017557999
0.060672	0.059456502	0.779693006	0.010770883	0.009922829	1.71517E-05	0.107572428	5.89022E-06	0.026523648	1.35835E-05	0.006007656	1.63453E-05
0.060562	0.054543709	0.357879335	0.01376183	0.012939868	3.88283E-05	0.527969456	1.32695E-05	0.028113959	3.22043E-05	0.004665071	4.24591E-05
0.060269	0.020212513	0.930897606	0.002720668	0.003416376	2.92349E-06	0.003331033	7.332E-07	0.038730858	2.32202E-06	0.000682316	2.61277E-06
0.059498	0.011926978	2.58124E-05	0.014968142	0.013737256	0.00437966	1.5314E-05	4.8684E-05	0.113471034	0.835888671	0.000256819	0.005281569
0.05922	0.005230975	1.92921E-05	0.0078952	0.007154568	0.009851108	2.4334E-05	0.000138997	0.006895663	0.95076675	0.000426039	0.011597008
0.058977	0.07809739	0.610657927	0.018408331	0.016763438	5.05582E-05	0.229817537	2.10532E-05	0.041101653	5.28397E-05	0.004973664	5.55709E-05
0.058711	0.009095231	0.018192279	0.003075162	0.003024052	9.1171E-06	0.962137378	1.97738E-06	0.003349944	3.97605E-06	0.001099068	1.1682E-05
0.05837	0.001126462	1.44251E-05	0.010416981	0.006602434	0.007457013	1.1175E-05	0.935638793	0.004884764	1.32236E-05	0.000670886	0.033163755
0.058341	0.006790705	0.013495248	0.00229742	0.002275513	6.56554E-06	0.971845462	1.39521E-06	0.002479817	2.79574E-06	0.00079643	8.52495E-06
0.058194	0.004787853	1.60439E-05	0.007226451	0.006585082	0.008925703	2.10925E-05	0.000119842	0.006285055	0.95506486	0.000381782	0.010586158
0.057914	0.012764713	0.963418542	0.003754875	0.004342718	5.18297E-06	0.002175565	1.23154E-06	0.011970401	2.24351E-06	0.001560222	4.1843E-06
0.057799	0.003405459	8.76447E-06	0.005085539	0.004742641	0.006081949	1.35163E-05	7.41929E-05	0.004383526	0.968585234	0.000254988	0.007364146
0.05779	0.038261541	0.881425395	0.012537981	0.013210307	3.34531E-05	0.008968969	1.02894E-05	0.039498666	2.03041E-05	0.006005136	2.78589E-05
0.05761	0.007199848	3.9191E-05	0.010958906	0.00976372	0.014333777	4.19288E-05	0.000247019	0.009733854	0.930701489	0.000650103	0.016330183
0.057435	0.002450813	0.000100789	0.020582135	0.020341037	0.098855383	6.91943E-05	0.160353164	0.007787906	3.11717E-05	0.001346779	0.688081615
0.057335	0.007159016	3.8672E-05	0.010891649	0.009706158	0.014230444	4.15057E-05	0.000244321	0.009671351	0.931148441	0.000644796	0.01622361
0.057057	0.003603721	9.66733E-06	0.005371794	0.004993556	0.006441726	1.45888E-05	8.02708E-05	0.004637981	0.966794757	0.000271104	0.007780738
0.056651	0.261529633	0.005814097	0.116031208	0.119681864	0.015327406	0.000723035	0.001192233	0.090881304	0.116784932	0.252390493	0.01964382
0.056441	0.002311618	4.35662E-06	0.003514932	0.003376236	0.004114789	7.6833E-06	4.20559E-05	0.002980351	0.978394295	0.000166796	0.005086828
0.056101	0.001178211	3.9831E-05	0.011561242	0.013734185	0.612832534	2.6149E-05	0.004304283	0.003803435	1.2155E-05	0.00077475	0.351733158
0.05584	0.063029111	0.022326768	0.017306727	0.01951737	0.000313836	0.836880192	1.81304E-05	0.034387367	0.003961452	0.002023447	0.000235567
0.055612	0.004606467	1.4811E-05	0.006918888	0.006323283	0.008487642	1.99388E-05	0.000112488	0.006011237	0.957038652	0.000361786	0.010104754
0.055096	0.005990134	2.5821E-05	0.009002029	0.008093182	0.011405385	3.06959E-05	0.000176199	0.007926567	0.943585563	0.000503532	0.013260832
0.054848	0.005327852	2.01504E-05	0.007967473	0.007212997	0.009926586	2.54464E-05	0.000144323	0.006979605	0.950293412	0.000431993	0.01167009
0.054738	0.006770601	3.39601E-05	0.010255	0.009161694	0.01326085	3.76647E-05	0.000219755	0.009081088	0.935366204	0.000595561	0.015217608
0.054164	0.030431328	0.886430518	0.008057386	0.00813075	1.36467E-05	0.041322681	4.09115E-06	0.022740363	8.72189E-06	0.002848709	1.17352E-05
0.053589	0.006597213	3.19867E-05	0.009972476	0.008920383	0.012835654	3.60253E-05	0.000209383	0.008820111	0.937229443	0.000574206	0.014773078
0.053028	0.636227571	0.012521031	0.028782625	0.030581703	0.00017213	0.004389276	9.27412E-06	0.283944462	0.001081177	0.002192987	9.76993E-05
0.052857	0.020366374	0.939780094	0.00637986	0.00702456	1.23506E-05	0.003719075	3.33866E-06	0.019928462	6.23486E-06	0.002769444	1.00419E-05
0.052137	0.003066653	7.31404E-06	0.004507311	0.004241255	0.00531013	1.19621E-05	6.45995E-05	0.003886856	0.972211015	0.000222041	0.006470789
0.051942	0.019161707	0.038457499	0.006491059	0.006244634	2.48297E-05	0.919557804	6.01929E-06	0.007317375	1.24411E-05	0.002696549	3.00293E-05
0.051179	0.004303536	0.962247123	0.001828989	0.026790122	1.77179E-06	0.000560335	4.61078E-07	0.0038382	6.90619E-07	0.000427244	1.46507E-06
0.050972	0.006199043	2.77924E-05	0.009327772	0.008370259	0.011876999	3.24371E-05	0.000186892	0.008226643	0.941462539	0.000526569	0.013763016
0.050856	0.006181295	2.76075E-05	0.009299176	0.008345858	0.011834844	3.22781E-05	0.000185943	0.008200393	0.941649743	0.000524498	0.013718346
0.05084	0.00617884	2.75835E-05	0.009295231	0.008342494	0.011829023	3.22608E-05	0.000185793	0.008196772	0.941675574	0.000524204	0.013712182
0.050774	0.016909134	0.950441152	0.005278128	0.00589798	1.02728E-05	0.003028882	2.7332E-06	0.016188222	5.01929E-06	0.00222995	8.31936E-06
0.05065	0.216331364	0.031028081	0.046108359	0.039487029	0.000128044	0.345186133	7.41969E-05	0.317687871	0.000230236	0.003518604	0.000220047
0.050046	0.018118666	0.036194058	0.006139051	0.005919495	2.30938E-05	0.924157747	5.51031E-06	0.006888533	1.13965E-05	0.002514178	2.81211E-05
0.049613	0.005990687	2.57518E-05	0.008992599	0.008084505	0.011385019	3.06554E-05	0.0001758	0.007919297	0.943652864	0.000502418	0.013240356
0.048852	0.262796383	0.361293914	0.034018826	0.037961652	5.04152E-05	0.057754912	2.57432E-05	0.04069614	4.54691E-05	0.205272482	8.40619E-05
0.048754	0.00585849	2.45116E-05	0.008780701	0.007903959	0.011076318	2.95655E-05	0.000169013	0.007725442	0.945033805	0.000487357	0.012910811
0.048546	0.026987482	0.898994667	0.008071415	0.008442293	1.71949E-05	0.030612957	5.1823E-06	0.023567648	1.05735E-05	0.003276137	1.43979E-05
0.048465	0.005813933	2.41218E-05	0.00870944	0.007843213	0.01097284	2.91923E-05	0.000166757	0.007660311	0.945497709	0.000482329	0.012800115
0.048413	0.001551395	2.01198E-06	0.002309652	0.002344096	0.002571552	4.22621E-06	2.27392E-05	0.001932657	0.98588114	0.000100417	0.003280039
0.047936	0.051125466	7.04937E-05	0.040677798	0.039083305	0.005327884	3.56986E-05	4.69767E-05	0.262683701	0.595613896	0.000501186	0.004833583
0.047814	0.011201037	0.968225853	0.003328454	0.003906995	4.97538E-06	0.001651418	1.20293E-06	0.010329653	2.13041E-06	0.001344117	4.02395E-06
0.047186	0.002343229	4.0672E-06	0.003559544	0.003431146	0.004132118	7.24019E-06	3.98723E-05	0.003007756	0.978170338	0.000165217	0.005139408
0.046765	0.005563245	0.010799429	0.001893009	0.001895132	5.2322E-06	0.97718371	1.05722E-06	0.002022901	2.11843E-06	0.000627174	6.91883E-06
0.045715	0.091487285	0.771461758	0.004711162	0.005018939	2.66866E-06	0.000445236	6.80639E-07	0.126205374	3.18762E-06	0.000660705	2.86826E-06
0.0456	0.003793264	1.00679E-05	0.005597665	0.005195862	0.006672122	1.50918E-05	8.30359E-05	0.004839668	0.965439567	0.000279819	0.008073773
0.045543	0.00280751	6.05389E-06	0.00410222	0.003897421	0.004767743	1.03433E-05	5.55695E-05	0.003526206	0.974771342	0.000197126	0.00585842
0.045057	0.000654605	8.44844E-06	0.00566632	0.007156305	0.96438902	6.2169E-06	0.00346646	0.001650164	4.50632E-06	0.000606025	0.016391743
0.045001	0.005277268	1.95749E-05	0.00785617	0.007116478	0.009750031	2.50013E-05	0.000141176	0.006883403	0.951026206	0.000423525	0.011481106
0.044618	0.005217679	1.91018E-05	0.007762054	0.007036331	0.009616913	2.45615E-05	0.000138496	0.006798039	0.951633238	0.000417184	0.011336305
0.044603	0.000688532	1.71124E-05	0.007110144	0.008520273	0.685441497	1.21484E-05	0.001958129	0.002286979	5.65336E-06	0.00039705	0.293562353
0.044555	0.197953021	0.727892254	0.007111352	0.007194983	9.99933E-06	0.031318038	3.23553E-06	0.026389459	7.64538E-06	0.002109052	1.0825E-05
0.044333	0.005173331	1.87532E-05	0.007692061	0.006976715	0.009518137	2.42255E-05	0.000136535	0.006734577	0.952084341	0.000412502	0.011228724
0.044138	0.014929651	0.029364452	0.005064937	0.004922109	1.81058E-05	0.938081816	4.16234E-06	0.005602596	8.52894E-06	0.001981001	2.25203E-05
0.043852	0.014778152	0.029043573	0.005013969	0.004874558	1.78689E-05	0.938737973	4.10512E-06	0.005542413	8.40652E-06	0.001956587	2.22695E-05
0.042869	0.004945215	1.70705E-05	0.007333145	0.006671029	0.009014768	2.25862E-05	0.000126669	0.006409819	0.954392609	0.000388739	0.010678259
0.042712	0.007370618	0.014241801	0.002509647	0.002498549	7.27878E-06	0.969809139	1.48969E-06	0.002695594	2.99268E-06	0.000853247	9.51297E-06
0.042302	0.001607655	2.22222E-06	0.002415144	0.002422055	0.002722855	4.51364E-06	2.44178E-05	0.002024247	0.985219198	0.000106953	0.003450623
0.04198	0.023760118	0.928899886	0.007611174	0.008266054	1.67931E-05	0.004733319	4.68596E-06	0.023360024	8.80306E-06	0.003325283	1.37212E-05
0.041575	0.005753169	0.010887305	0.001964786	0.001970352	5.73586E-06	0.97666144	1.17432E-06	0.002090899	2.31071E-06	0.000655104	7.60812E-06
0.041518	0.013553766	0.026463245	0.004602168	0.004489524	1.60778E-05	0.944022646	3.6334E-06	0.005058941	7.40985E-06	0.001762288	2.0179E-05
0.041355	0.140576595	0.00085211	0.06583287	0.065166208	0.007666994	0.000834225	0.00044218	0.530084375	0.179691896	0.002670286	0.006182248
0.041037	0.470596257	0.081427695	0.00826905	0.013286353	1.45037E-05	0.40813159	2.98204E-06	0.016373995	6.97472E-06	0.00187575	1.48064E-05
0.040921	0.050142828	0.525608996	0.00992509	0.008705452	1.48683E-05	0.383759356	6.33001E-06	0.020329125	1.59401E-05	0.001473491	1.84644E-05
0.040762	0.016254838	0.904293165	0.003243204	0.003055969	4.26747E-06	0.065336868	1.76979E-06	0.007279899	4.41783E-06	0.000521345	4.07385E-06
0.040253	0.004537052	1.4328E-05	0.006695299	0.006127464	0.008133069	1.98217E-05	0.000110148	0.005835044	0.958474776	0.000347581	0.009705325
0.040105	0.002186039	3.6833E-06	0.003228419	0.003149428	0.003676558	6.89355E-06	3.70978E-05	0.002738186	0.980225084	0.000147406	0.004601138
0.040069	0.004508343	1.41377E-05	0.006650673	0.006089393	0.008071963	1.96387E-05	0.000109034	0.005794908	0.958759599	0.000344748	0.009637465
0.039678	0.021741918	0.935288071	0.006937777	0.007587096	1.48902E-05	0.0042228	4.09847E-06	0.021195801	7.6161E-06	0.002987623	1.21184E-05
0.038871	0.001743875	2.73653E-06	0.00252767	0.002511736	0.002835153	5.56221E-06	2.93679E-05	0.002149292	0.984514345	0.000114042	0.003566179
0.038762	0.779154754	0.081090967	0.018175826	0.024980273	0.000109464	0.053437849	2.95902E-05	0.036473949	6.5507E-05	0.006389413	9.23626E-05
0.038753	0.111558206	0.435458291	0.012897254	0.010791947	1.1012E-05	0.395326106	4.26547E-06	0.01912413	9.99335E-06	0.014802641	1.61198E-05
0.038426	0.002503919	4.69927E-06	0.003658226	0.003525641	0.004187443	8.44178E-06	4.53214E-05	0.003124256	0.977567979	0.000170092	0.005203854
0.038285	0.009731603	0.972344378	0.002955229	0.003516683	5.01131E-06	0.001507236	1.22422E-06	0.008786665	2.12375E-06	0.001145663	4.0499E-06
0.038193	0.703315532	0.023609916	0.047205142	0.052754703	0.004075413	0.000722351	0.000212518	0.115422125	0.044438351	0.004911536	0.003332421
0.037798	0.008142611	0.826272621	0.008709979	0.147046246	5.17964E-06	0.00056209	2.13041E-06	0.008434174	2.10712E-06	0.000818365	4.36194E-06
0.037364	0.003449187	0.9896881	0.000916194	0.001279528	1.1843E-06	0.001664973	2.38856E-07	0.002675524	4.21823E-07	0.00032347	9.30805E-07
0.037054	0.002372346	4.27944E-06	0.003457242	0.003350195	0.003936983	7.86361E-06	4.21138E-05	0.002949768	0.978812434	0.000159442	0.004907262
0.037023	0.255641297	0.02782347	0.091829822	0.079943569	0.010517634	0.219994647	0.000602682	0.130485332	0.168376609	0.00650919	0.008275772
0.036306	0.001538723	1.98204E-06	0.00224016	0.002283303	0.002466521	4.29075E-06	2.28303E-05	0.001886032	0.986309284	9.67372E-05	0.00315002
0.036284	0.00202542	0.003753562	0.000693514	0.0007111	1.74651E-06	0.991658605	3.22688E-07	0.00094446	6.32735E-07	0.000208152	2.37725E-06
0.036119	0.363118007	0.330773845	0.010337395	0.011237612	1.62169E-05	0.000733927	4.53227E-06	0.282030779	1.86241E-05	0.001713731	1.52801E-05
0.035344	0.00503132	0.009515955	0.001722031	0.001737521	4.75116E-06	0.979598707	9.30805E-07	0.001825778	1.84431E-06	0.000554713	6.34464E-06
0.035035	0.004520835	0.986096452	0.00114604	0.001497481	1.5143E-06	0.00315045	3.51297E-07	0.00321646	6.20093E-07	0.000368505	1.21091E-06
